created_at,tweet_id,Location,tweet_text,screen_name,name,account_creation_date,urls,Likes,Retweet
2021-03-09 09:01:30,1369211732636229637,,"RT @ColeJackson12: New Episode Out Now!
@gubmintnamepodcast

We are on https://t.co/JiiIj5WdJ5 or on all major DSPs

#podcast #jayz #nft #a…",lime_link,Lime Link,Sat May 05 16:06:59 +0000 2018,[],0,1
2021-03-09 09:01:23,1369211704060620800,"Enugu, Nigeria","RT @SkiziEbuka: Guys this is fresh in Enugu.

CHYMO GLOBAL LAYOUT. Akpuoga Nike, Enugu. Now Selling.

Buy 5 plots and get 1 plot free also…",ArtsZzadora,Zzadora Arts👩🏾‍🎨👩🏾‍🎨,Thu Jan 21 06:23:10 +0000 2021,[],0,10
2021-03-09 09:01:22,1369211697643331584,England,"RT @TheSoleWomens: HUGE GIVEAWAY! We're giving away a pair of the Nike Dunk Low Retro White/Black to one lucky winner. 🔥

The rules are sim…",Jagstarraw7,Jags,Thu Jun 05 18:02:15 +0000 2014,[],0,598
2021-03-09 09:01:10,1369211649463255040,,"RT @GubmintNamePod: New Episode Out Now!
@gubmintnamepodcast

We are on https://t.co/RSODRKtXhl or on all major DSPs

#podcast #jayz #nft #…",lime_link,Lime Link,Sat May 05 16:06:59 +0000 2018,[],0,2
2021-03-09 09:01:00,1369211606572310528,road of least resistance,"@hematokhezia Di ako matalino no! Haha. But yeah, I’m the type who would just stare at him from afar. Yung I could… https://t.co/XtLdugGiBe",nogoodserye,z.,Wed Nov 20 15:28:34 +0000 2019,"[{'url': 'https://t.co/XtLdugGiBe', 'expanded_url': 'https://twitter.com/i/web/status/1369211606572310528', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",1,0
2021-03-09 09:00:56,1369211591925800966,,"This clover-laden Nike Air Max 90 finally arrives on 03/12. Feelin' lucky?
Color: Pine Green/Mean Green-Spruce Aura… https://t.co/drMmWFACdj",salenew3,sale new,Tue Dec 03 03:39:53 +0000 2019,"[{'url': 'https://t.co/drMmWFACdj', 'expanded_url': 'https://twitter.com/i/web/status/1369211591925800966', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",1,0
2021-03-09 09:00:55,1369211585739317249,,RT @clothinginspos: Nike https://t.co/i1SCLC3QkG,dixtyyt,Alluka Zoldik,Sun Oct 04 21:25:18 +0000 2015,[],0,3061
2021-03-09 09:00:51,1369211569595367425,"Midwest, USA",RT @BUDWEISERCHRIST: @fatt_matt @MyDadIsOld Then think about all the things they’ve bought to destroy. Like Nike shoes and coffee makers.,EtherealRose456,samaeraii,Mon Mar 18 22:38:39 +0000 2013,[],0,3
2021-03-09 09:00:48,1369211558719545348,"Paris, France / Worldwide","EU ONLY : Again on Courir, the Nike Dunk High 'All Star'
=&gt;https://t.co/TeNd0Ligio
=&gt;https://t.co/TeNd0Ligio https://t.co/sPKvmgO5VE",more_sneakers,MoreSneakers.com,Tue May 07 22:47:07 +0000 2013,"[{'url': 'https://t.co/TeNd0Ligio', 'expanded_url': 'http://bit.ly/3rw23xg', 'display_url': 'bit.ly/3rw23xg', 'indices': [62, 85]}, {'url': 'https://t.co/TeNd0Ligio', 'expanded_url': 'http://bit.ly/3rw23xg', 'display_url': 'bit.ly/3rw23xg', 'indices': [91, 114]}]",2,0
2021-03-09 09:00:48,1369211557272375299,"Seoul, Republic of Korea","RT @TheSoleWomens: Nike Popcorn Pack
Launching at Offspring now! 🚀 

Air Force 1 &gt; https://t.co/cRcEPzBqg5
Blazer &gt; https://t.co/eSfEtXHiEW…",prncessmeeko,sarah lynn,Wed Jan 23 13:21:11 +0000 2019,"[{'url': 'https://t.co/cRcEPzBqg5', 'expanded_url': 'http://solesupplier.co/3v59X2V', 'display_url': 'solesupplier.co/3v59X2V', 'indices': [86, 109]}, {'url': 'https://t.co/eSfEtXHiEW', 'expanded_url': 'http://solesupplier.co/3elZjz1', 'display_url': 'solesupplier.co/3elZjz1', 'indices': [122, 145]}]",0,2
2021-03-09 09:00:32,1369211489467310080,"London, England","Nike Popcorn Pack
Launching at Offspring now! 🚀 

Air Force 1 &gt; https://t.co/cRcEPzBqg5
Blazer &gt;… https://t.co/fkRxUutIYt",TheSoleWomens,The Sole Womens,Fri Nov 11 15:30:18 +0000 2016,"[{'url': 'https://t.co/cRcEPzBqg5', 'expanded_url': 'http://solesupplier.co/3v59X2V', 'display_url': 'solesupplier.co/3v59X2V', 'indices': [67, 90]}, {'url': 'https://t.co/fkRxUutIYt', 'expanded_url': 'https://twitter.com/i/web/status/1369211489467310080', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]",14,2
2021-03-09 09:00:32,1369211489060552712,,Between footlocker and offspring I don’t know which is worst on a drop day. Nike would never.,justabisolaa,stay prayed up sis.,Mon Oct 05 22:46:12 +0000 2020,[],0,0
2021-03-09 09:00:24,1369211454457536512,London,"RT @thesolerestocks: The Nike Air Force 1 Premium Popcorn is now LIVE at Offspring! 🍿

Link &gt; https://t.co/QbxV299BqW https://t.co/7GVXfV6t…",thesolesupplier,The Sole Supplier,Tue Aug 06 20:04:50 +0000 2013,"[{'url': 'https://t.co/QbxV299BqW', 'expanded_url': 'http://solesupplier.co/38pSl8l', 'display_url': 'solesupplier.co/38pSl8l', 'indices': [97, 120]}]",0,1
2021-03-09 09:00:23,1369211450384785409,,"RT @HIROOMI_3JSB_: 2021.3.12 『Can You See The Light』
global release.

MusicVideo 3.12 FRI 20:00 out on YouTube.
#ØMI
#CDLentertainment

CDL…",nike_1110_0430,nike,Thu Sep 19 07:29:12 +0000 2019,[],0,2410
2021-03-09 09:00:21,1369211442264735745,,"RT @SOLELINKS: Ad: ALMOST LIVE via Offspring
Nike 'Popcorn' Pack
Blazer:https://t.co/vB41d8Zwk2
AF1:https://t.co/ttzwDDGODQ https://t.co/XK…",t0bess,Glock Lee,Wed May 01 22:47:07 +0000 2013,"[{'url': 'https://t.co/vB41d8Zwk2', 'expanded_url': 'https://tidd.ly/38kGkkg', 'display_url': 'tidd.ly/38kGkkg', 'indices': [72, 95]}, {'url': 'https://t.co/ttzwDDGODQ', 'expanded_url': 'https://tidd.ly/38nHMma', 'display_url': 'tidd.ly/38nHMma', 'indices': [100, 123]}]",0,2
2021-03-09 09:00:21,1369211441513914371,"Enugu, Nigeria","RT @SkiziEbuka: Guys this is fresh in Enugu.

CHYMO GLOBAL LAYOUT. Akpuoga Nike, Enugu. Now Selling.

Buy 5 plots and get 1 plot free also…",Msinachi02,Mmasinachi😍,Sat Feb 01 11:13:12 +0000 2020,[],0,10
2021-03-09 09:00:20,1369211440960319491,Fraz garage ,"RT @thesolerestocks: Nike Popcorn Pack 
Launching at Offspring now! 🚀 

Air Force 1 &gt; https://t.co/lh2C7YLE1M
Blazer &gt; https://t.co/vAnH6rr…",LTrigga_27,L Trigga,Sat Mar 31 23:38:04 +0000 2018,"[{'url': 'https://t.co/lh2C7YLE1M', 'expanded_url': 'http://solesupplier.co/3qALsY8', 'display_url': 'solesupplier.co/3qALsY8', 'indices': [89, 112]}]",0,2
2021-03-09 09:00:19,1369211435939602433,"Los Angeles, CA","Nike Dunk Low 'White/Black'
Price:$100
Release Date: 2021-03-10
Style Code:DD1391-100
Color:White / Black / White
=… https://t.co/b7i7VqNQgN",BenWilliam1989,Ben william,Wed Jun 01 13:37:24 +0000 2016,"[{'url': 'https://t.co/b7i7VqNQgN', 'expanded_url': 'https://twitter.com/i/web/status/1369211435939602433', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",3,0
2021-03-09 09:00:16,1369211423658815491,"São Gonçalo, Brasil",RT @bestoffnike: Nike Air Max 270 React https://t.co/JQXCnYfTcw,FabianoGomesAl1,Fb,Sun Jun 05 15:53:06 +0000 2016,[],0,81
2021-03-09 09:00:14,1369211413571366914,,"JORDAN 1 LOW SE

#スニーカー #発売情報 #NIKE #ナイキ #JORDAN #ジョーダン
https://t.co/2RRAqfdjwj",EAZY_ENTERT,三十路の親父,Sun Jul 15 03:02:33 +0000 2018,"[{'url': 'https://t.co/2RRAqfdjwj', 'expanded_url': 'http://misoji-oyaji.blog.jp/archives/9028336.html', 'display_url': 'misoji-oyaji.blog.jp/archives/90283…', 'indices': [56, 79]}]",0,0
2021-03-09 09:00:13,1369211408815128582,"London, England","The Nike Air Force 1 Premium Popcorn is now LIVE at Offspring! 🍿

Link &gt; https://t.co/QbxV299BqW https://t.co/7GVXfV6tTU",thesolerestocks,The Sole Restocks,Thu Nov 17 16:40:36 +0000 2016,"[{'url': 'https://t.co/QbxV299BqW', 'expanded_url': 'http://solesupplier.co/38pSl8l', 'display_url': 'solesupplier.co/38pSl8l', 'indices': [76, 99]}]",4,1
2021-03-09 09:00:11,1369211400594292737,,"❤️Nike Air Max 97 OG/UNDFTD ""UNDEFEATED"" BLACK/SPEED RED-GORGE GREEN AJ1986 001❤️ 
 🚀 Free Shipping Worldwide via D… https://t.co/XwfqXYiNZC",SnkrsStore,SNKRS Store,Sat Jul 09 07:33:23 +0000 2011,"[{'url': 'https://t.co/XwfqXYiNZC', 'expanded_url': 'https://twitter.com/i/web/status/1369211400594292737', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0
2021-03-09 09:00:07,1369211385280950273,Newcastle Upon Tyne,Register now for the Nike Air Tuned Max (£150) at https://t.co/nkARfjAOnS. Draw closes Tuesday March 16th @ 08.00 G… https://t.co/AEgUYraCsu,endclothing,END.,Mon May 11 15:37:18 +0000 2009,"[{'url': 'https://t.co/nkARfjAOnS', 'expanded_url': 'http://end.global/e5z', 'display_url': 'end.global/e5z', 'indices': [50, 73]}, {'url': 'https://t.co/AEgUYraCsu', 'expanded_url': 'https://twitter.com/i/web/status/1369211385280950273', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",13,2
2021-03-09 09:00:03,1369211369979977729,"London, England","Nike Popcorn Pack 
Launching at Offspring now! 🚀 

Air Force 1 &gt; https://t.co/lh2C7YLE1M
Blazer &gt;… https://t.co/i98NEFWuz6",thesolerestocks,The Sole Restocks,Thu Nov 17 16:40:36 +0000 2016,"[{'url': 'https://t.co/lh2C7YLE1M', 'expanded_url': 'http://solesupplier.co/3qALsY8', 'display_url': 'solesupplier.co/3qALsY8', 'indices': [68, 91]}, {'url': 'https://t.co/i98NEFWuz6', 'expanded_url': 'https://twitter.com/i/web/status/1369211369979977729', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [105, 128]}]",5,2
2021-03-09 08:59:48,1369211304662208515,Somewhere in the universe.,Nike: Just do it https://t.co/q4DTDe4p50,_ItsJustTravis_,Travis,Mon Dec 30 00:11:56 +0000 2019,[],1,0
2021-03-09 08:59:47,1369211302313394177,EU/UK,"LIVE via Offspring: Nike ""Popcorn"" Pack

Air Force 1: https://t.co/mL5p2Oc5Y0

Blazer Mid: https://t.co/HHkXKMVd7p… https://t.co/rJ5UymQiXI",FRSHSneaks,Sneaker Alerts by FRSHSneaks,Fri Apr 12 10:07:26 +0000 2019,"[{'url': 'https://t.co/mL5p2Oc5Y0', 'expanded_url': 'https://tidd.ly/3sWZ55a', 'display_url': 'tidd.ly/3sWZ55a', 'indices': [54, 77]}, {'url': 'https://t.co/HHkXKMVd7p', 'expanded_url': 'https://tidd.ly/3brPE7W', 'display_url': 'tidd.ly/3brPE7W', 'indices': [91, 114]}, {'url': 'https://t.co/rJ5UymQiXI', 'expanded_url': 'https://twitter.com/i/web/status/1369211302313394177', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",1,0
2021-03-09 08:59:39,1369211268431818753,,"RT @Tolu_ex: Nike SB X Air Jordan 1 Low “Eric Koston” Now Available In Store  

    Size 40-45‼️‼️‼️  

           Price: 25,000 naira http…",sometimmy,Ti mMY,Thu Dec 20 16:45:57 +0000 2018,[],0,7
2021-03-09 08:59:36,1369211256389918722,"Ibadan,Lagos ",@_Ola_Nike Rule No1,_deyola,Ibadan Made👅🌚❤️,Thu Nov 14 10:51:30 +0000 2019,[],1,0
2021-03-09 08:59:31,1369211235003170816,Nigeria,"@erigganewmoney thanks his wife, Nike for choosing him when he was broke. Check this video out, guys. E be like say… https://t.co/6FmFIiIbVb",Seunword,Oluwaseun Thomas,Fri Dec 22 13:34:56 +0000 2017,"[{'url': 'https://t.co/6FmFIiIbVb', 'expanded_url': 'https://twitter.com/i/web/status/1369211235003170816', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0
2021-03-09 08:59:14,1369211161917415425,,Now Available: Nike Blazer Mid ’77 “Popcorn” https://t.co/3xAC0tiZtb,FrugalSneaker,FrugalSneaker,Thu Dec 07 01:19:01 +0000 2017,"[{'url': 'https://t.co/3xAC0tiZtb', 'expanded_url': 'https://ift.tt/3kYeLT2', 'display_url': 'ift.tt/3kYeLT2', 'indices': [45, 68]}]",0,0
2021-03-09 08:59:13,1369211156385136640,,Now Available: Nike Air Force 1 Low “Popcorn” https://t.co/FLq6jjS0Bg,FrugalSneaker,FrugalSneaker,Thu Dec 07 01:19:01 +0000 2017,"[{'url': 'https://t.co/FLq6jjS0Bg', 'expanded_url': 'https://ift.tt/3em2feR', 'display_url': 'ift.tt/3em2feR', 'indices': [46, 69]}]",0,0
2021-03-09 08:59:11,1369211151788224513,,Now Available: Nike Dunk High SE “All Star” https://t.co/DUoakvxTKH,FrugalSneaker,FrugalSneaker,Thu Dec 07 01:19:01 +0000 2017,"[{'url': 'https://t.co/DUoakvxTKH', 'expanded_url': 'https://ift.tt/3t3zdVm', 'display_url': 'ift.tt/3t3zdVm', 'indices': [44, 67]}]",0,0
2021-03-09 08:59:11,1369211148084641793,,Now Available: Nike Air Zoom Alphafly Next% “Volt” https://t.co/G1bPNLG0lD,FrugalSneaker,FrugalSneaker,Thu Dec 07 01:19:01 +0000 2017,"[{'url': 'https://t.co/G1bPNLG0lD', 'expanded_url': 'https://ift.tt/38FgxDV', 'display_url': 'ift.tt/38FgxDV', 'indices': [51, 74]}]",0,0
2021-03-09 08:59:10,1369211145526120448,,Now Available: Nike ZoomX Vaporfly NEXT% “White Cyber” https://t.co/UE8M4o8Www,FrugalSneaker,FrugalSneaker,Thu Dec 07 01:19:01 +0000 2017,"[{'url': 'https://t.co/UE8M4o8Www', 'expanded_url': 'https://ift.tt/3eqMJOP', 'display_url': 'ift.tt/3eqMJOP', 'indices': [55, 78]}]",0,0
2021-03-09 08:58:56,1369211084893224961,"Abuja, Nigeria","RT @thrillsboi: Nike Air Force 1

Price 25k

Kindly retweet 🙏 https://t.co/ShTGutDQiy",d_timilehin,Timi_ironside of Abuja 😎,Tue Oct 02 19:17:32 +0000 2012,[],0,67
2021-03-09 08:58:53,1369211073774161922,sai bez jaj,Nike https://t.co/QZFxXpSrFN,_Eyed_Ghoul_,🍜Lol Nie🍥 | Drzewko | hxh/naruto spoilers🌿,Sun Feb 21 19:25:31 +0000 2016,[],8,1
2021-03-09 08:58:50,1369211061577125889,she/her,RT @rapperhao: Time for converse and nike to bring these back I need them woozi shoes https://t.co/qJrfeUxADC,Mumu_Rain,; Mumu💎🦋🌈 is back at her Verkwan AU 😘,Thu May 17 14:09:20 +0000 2012,[],0,114
2021-03-09 08:58:48,1369211051573719041,,"RT @TheSoleWomens: HUGE GIVEAWAY! We're giving away a pair of the Nike Dunk Low Retro White/Black to one lucky winner. 🔥

The rules are sim…",Mufasa_0fficial,Say Less,Sun Nov 16 21:46:58 +0000 2014,[],0,598
2021-03-09 08:58:45,1369211041985495041,"Vr City, Errejota",RT @bestoffnike: Nike Air VaporMax 2019 SE https://t.co/wNDl2mhP46,jejeocosta,Jejscott,Tue Jul 09 00:57:59 +0000 2013,[],0,320
2021-03-09 08:58:35,1369210999119650817,"Washington, USA","RT @DBoman24: If you have any red Nike boxes, let me buy them from you 💚 https://t.co/0RmrMQFDHw",DBoman24,dbo,Mon Nov 26 02:52:21 +0000 2012,[],0,3
2021-03-09 08:58:28,1369210970871111680,,"RT @hype1ife: Virgil Abloh Gifts LeBron James Signed Pair of the Off-White x Nike Air Force 1 Low ""Yellow""
https://t.co/NHw8YQWcvt

#sneake…",enginelux,Luke,Sat Apr 27 05:31:32 +0000 2019,"[{'url': 'https://t.co/NHw8YQWcvt', 'expanded_url': 'https://bit.ly/3cfOWtD', 'display_url': 'bit.ly/3cfOWtD', 'indices': [107, 130]}]",0,1
2021-03-09 08:58:27,1369210965426855941,France,"RT @TheSoleWomens: HUGE GIVEAWAY! We're giving away a pair of the Nike Dunk Low Retro White/Black to one lucky winner. 🔥

The rules are sim…",lucas_ahhn,Lulu 🙊,Wed Mar 11 06:47:08 +0000 2020,[],0,598
2021-03-09 08:58:26,1369210960611835907,,"RT @hype1ife: Supreme x Nike Spring 2021 Collaboration
https://t.co/irl4xJImEG

#hype #hypebeast",enginelux,Luke,Sat Apr 27 05:31:32 +0000 2019,"[{'url': 'https://t.co/irl4xJImEG', 'expanded_url': 'https://bit.ly/3sZKxlq', 'display_url': 'bit.ly/3sZKxlq', 'indices': [55, 78]}]",0,1
2021-03-09 08:58:24,1369210954630696960,Lagos/Ibadan ,Never stop believing in yourself❤,_Ola_Nike,Psalm 91,Fri Oct 05 14:34:36 +0000 2018,[],7,2
2021-03-09 08:58:14,1369210912155041793,"Lagos, Nigeria","RT @HYPEBEAST: Take an official look at the upcoming Air Jordan 6 ""Electric Green.""
Photo: Nike https://t.co/RN5DhRvnTS",xoxofredd,sobrasua-ipiri🎭,Mon Mar 16 17:26:12 +0000 2015,[],0,51
2021-03-09 08:58:10,1369210895436546048,ilha do gov zn,RT @bestoffnike: Nike Air VaporMax 2019 SE https://t.co/wNDl2mhP46,jresende__,julinha,Thu Dec 28 00:07:13 +0000 2017,[],0,320
2021-03-09 08:58:08,1369210886347395072,+63 | encore got7,RT @rapperhao: Time for converse and nike to bring these back I need them woozi shoes https://t.co/qJrfeUxADC,malayaluvbot,micae (ia) 🔗,Fri Apr 17 09:59:32 +0000 2020,[],0,114
2021-03-09 08:58:02,1369210861164888064,,"RT @TheSoleWomens: HUGE GIVEAWAY! We're giving away a pair of the Nike Dunk Low Retro White/Black to one lucky winner. 🔥

The rules are sim…",Zoeys_,zoe,Sat Mar 20 17:23:41 +0000 2010,[],0,598
2021-03-09 08:58:02,1369210860476989440,"London, England",The Nike Vaporfly NEXT% 2 is incoming – here’s what runners need to know https://t.co/DwJ8pUkcRE https://t.co/EgSKx8yh64,coachmag,Coach,Thu Jul 16 19:50:01 +0000 2015,"[{'url': 'https://t.co/DwJ8pUkcRE', 'expanded_url': 'https://buff.ly/3sL4rAx', 'display_url': 'buff.ly/3sL4rAx', 'indices': [73, 96]}]",0,0
2021-03-09 08:57:44,1369210785856172033,"Paris, France / Worldwide","AD : Nike Dunk High SE GS 'All-Star' 2021
Sizes still checking out on JD Sports
UK:https://t.co/Hcer4BZp6u
FR:… https://t.co/1ypMhyTtRY",more_sneakers,MoreSneakers.com,Tue May 07 22:47:07 +0000 2013,"[{'url': 'https://t.co/Hcer4BZp6u', 'expanded_url': 'http://tidd.ly/30rv8y0', 'display_url': 'tidd.ly/30rv8y0', 'indices': [83, 106]}, {'url': 'https://t.co/1ypMhyTtRY', 'expanded_url': 'https://twitter.com/i/web/status/1369210785856172033', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]",0,0
2021-03-09 08:57:44,1369210784673275908,United States,"ALMOST LIVE via Offspring 

Nike ‘Popcorn Pack’
AF1 https://t.co/uItn3x27oU
Blazer Mid ‘77 https://t.co/QCtsTEpifG… https://t.co/ImuSEuHZjC",snkr_twitr,SNKR_TWITR,Tue May 08 01:25:04 +0000 2012,"[{'url': 'https://t.co/uItn3x27oU', 'expanded_url': 'http://bit.ly/3t79Pyd', 'display_url': 'bit.ly/3t79Pyd', 'indices': [52, 75]}, {'url': 'https://t.co/QCtsTEpifG', 'expanded_url': 'http://bit.ly/3emREAn', 'display_url': 'bit.ly/3emREAn', 'indices': [91, 114]}, {'url': 'https://t.co/ImuSEuHZjC', 'expanded_url': 'https://twitter.com/i/web/status/1369210784673275908', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",18,5
2021-03-09 08:57:42,1369210777471758340,,"RT @TheSoleWomens: HUGE GIVEAWAY! We're giving away a pair of the Nike Dunk Low Retro White/Black to one lucky winner. 🔥

The rules are sim…",Kaylie10449256,Kaylie,Mon Jan 25 15:50:00 +0000 2021,[],0,598
2021-03-09 08:57:35,1369210747721515009,London,ad: Nike Air Force 1 React 'All-Star' Starting To Sell Out On Footasylum UK &gt;&gt; https://t.co/CuCrIKZ1ya https://t.co/m1uJya3AEO,sneakermyth,Sneaker Myth,Tue Jan 29 22:48:47 +0000 2013,"[{'url': 'https://t.co/CuCrIKZ1ya', 'expanded_url': 'https://tidd.ly/3qyvKMW', 'display_url': 'tidd.ly/3qyvKMW', 'indices': [85, 108]}]",0,0
2021-03-09 08:57:15,1369210662103121924,,"This clover-laden Nike Air Max 90 finally arrives on 03/12. Feelin' lucky?
Color: Pine Green/Mean Green-Spruce Aura… https://t.co/LpAJdNxp29",nikenew3,nike new,Tue Dec 03 03:27:08 +0000 2019,"[{'url': 'https://t.co/LpAJdNxp29', 'expanded_url': 'https://twitter.com/i/web/status/1369210662103121924', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",1,0
2021-03-09 08:57:05,1369210620579508224,💢 READ CARRD BYF !!!,RT @rapperhao: Time for converse and nike to bring these back I need them woozi shoes https://t.co/qJrfeUxADC,H0CHIPEP0,.,Tue Jul 04 14:20:49 +0000 2017,[],0,114
2021-03-09 08:57:00,1369210599205302276,"San Diego, CA","Ad: ALMOST LIVE via Offspring
Nike 'Popcorn' Pack
Blazer:https://t.co/vB41d8Zwk2
AF1:https://t.co/ttzwDDGODQ https://t.co/XKvjSHEv4Q",SOLELINKS,SOLELINKS,Fri Aug 01 13:39:53 +0000 2014,"[{'url': 'https://t.co/vB41d8Zwk2', 'expanded_url': 'https://tidd.ly/38kGkkg', 'display_url': 'tidd.ly/38kGkkg', 'indices': [57, 80]}, {'url': 'https://t.co/ttzwDDGODQ', 'expanded_url': 'https://tidd.ly/38nHMma', 'display_url': 'tidd.ly/38nHMma', 'indices': [85, 108]}]",20,2
2021-03-09 08:57:00,1369210598333046786,"Bristol, England",@RedCardShirts There are also Puma logos with silver stitching on some older ones. More modern ones also have a lic… https://t.co/5H8K8MWiC0,KitNerdUK,Jake - Kit Nerd,Fri Dec 11 11:43:35 +0000 2020,"[{'url': 'https://t.co/5H8K8MWiC0', 'expanded_url': 'https://twitter.com/i/web/status/1369210598333046786', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",2,0
2021-03-09 08:56:46,1369210541735096323,,"RT @TheSoleWomens: HUGE GIVEAWAY! We're giving away a pair of the Nike Dunk Low Retro White/Black to one lucky winner. 🔥

The rules are sim…",freddy_barnard,Freddy Barnard,Mon Mar 01 01:52:04 +0000 2021,[],0,598
2021-03-09 08:56:42,1369210526924955648,Abuja,"RT @Alts_Anonymous: #Nike has an old patent for some AR/VR technology too.  

Fabian has said VR would be a big part of the $LYXe future to…",yeabor,Fran6,Fri Mar 04 20:13:10 +0000 2011,[],0,7
2021-03-09 08:56:24,1369210447799480322,thanks @raikou for awe' banner,@Ahlephia Clearly they ain't big enough outside UK! https://t.co/pcF7OcclLQ,NRS_nike,Nickpocket,Sun Jan 24 13:59:08 +0000 2016,[],1,0
2021-03-09 08:56:16,1369210417092956163,,@crayroi A female tatalo fan is like nike but without ✔,yeeeeeehaaaa,Dennis,Wed Dec 11 11:21:45 +0000 2019,[],1,0
2021-03-09 08:56:16,1369210416325398534,,"Available from link in my bio
#nike #AirJordan1 #AIRJORDAN #sneakers #sneakerhead https://t.co/PKdd3EqmaI",Samina5885,Samina Ahmed,Fri Jul 26 22:13:07 +0000 2019,[],0,0
2021-03-09 08:56:14,1369210409274679297,,"RT @CathyEngelbert: Today the @WNBA is celebrating #IWD2021 and 25 years of getting the ""W"" for women alongside our #WNBAChangemakers, @ATT…",fwdcrocblu,FWDCROCBLU,Sun Oct 28 03:37:29 +0000 2012,[],0,63
2021-03-09 08:55:55,1369210326181412871,,@TheSoleWomens Size 4 would be perfect!! It's for my little sister who loves the Nike Dunk Low shoes.,JR_YoungPoppin,Jeffrey Rothfusz,Thu Jul 23 16:47:10 +0000 2020,[],0,0
2021-03-09 08:55:31,1369210225782235140,,RT @rapperhao: Time for converse and nike to bring these back I need them woozi shoes https://t.co/qJrfeUxADC,svtized_AL,AL |,Tue Dec 22 08:20:54 +0000 2015,[],0,114
2021-03-09 08:55:24,1369210195885187073,,"This clover-laden Nike Air Max 90 finally arrives on 03/12. Feelin' lucky?
Color: Pine Green/Mean Green-Spruce Aura… https://t.co/eRm68ck1yW",Newsneakers3,New sneakers,Fri Sep 13 09:16:05 +0000 2019,"[{'url': 'https://t.co/eRm68ck1yW', 'expanded_url': 'https://twitter.com/i/web/status/1369210195885187073', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",1,0
2021-03-09 08:55:03,1369210110237700096,,#ad The Nike Air Force 1 LV8 'Worldwide/Volt' is now available via @snipes_usa! |$110| #SneakerScouts @Nike… https://t.co/XDWwPbZeKB,SneakerScouts,#SneakerScouts,Sat Oct 29 01:54:19 +0000 2016,"[{'url': 'https://t.co/XDWwPbZeKB', 'expanded_url': 'https://twitter.com/i/web/status/1369210110237700096', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]",2,1
2021-03-09 08:55:03,1369210107993718785,Global,"ALMOST LIVE
Nike 'Popcorn' Pack

Blazer Mid:https://t.co/6T5lRGcFdY
Air Force 1:https://t.co/Md1UbpHV1w https://t.co/1BjyO1WRar",JustFreshKicks,JustFreshKicks,Sat Sep 07 20:16:59 +0000 2013,"[{'url': 'https://t.co/6T5lRGcFdY', 'expanded_url': 'https://tidd.ly/3l9fhxT', 'display_url': 'tidd.ly/3l9fhxT', 'indices': [44, 67]}, {'url': 'https://t.co/Md1UbpHV1w', 'expanded_url': 'https://tidd.ly/2OACk8x', 'display_url': 'tidd.ly/2OACk8x', 'indices': [80, 103]}]",4,0
2021-03-09 08:54:54,1369210073214451715,Japan.,"RT @thesolerestocks: Nike Air Force 1 React LV8 All Star
Launching in 20 mins! 🚀 

Link &gt; https://t.co/fUTBDKLteB https://t.co/bFhoYYmHBl",Variasion_Co,North U from..street,Tue Dec 03 10:49:23 +0000 2013,"[{'url': 'https://t.co/fUTBDKLteB', 'expanded_url': 'http://solesupplier.co/3sYzWHn', 'display_url': 'solesupplier.co/3sYzWHn', 'indices': [93, 116]}]",0,2
2021-03-09 08:54:46,1369210038821257216,,"AD | Nike ""POPCORN"" &amp; ""ALL STAR"" Pack

Releasing in 5 mins. Go go go !

OFFSPRING - https://t.co/eZhfEmjwJH https://t.co/ZThaBxjs2W",TheDroplistApp,Droplist App,Sun Sep 24 18:03:45 +0000 2017,"[{'url': 'https://t.co/eZhfEmjwJH', 'expanded_url': 'https://tidd.ly/3quFR5l', 'display_url': 'tidd.ly/3quFR5l', 'indices': [88, 111]}]",7,0
2021-03-09 08:54:46,1369210037407604736,"San Francisco, CA",RT @SOLELINKS: Ad: Nike Dunk High 'All-Star' releases tomorrow (3/9) at 7am PT/10am ET =&gt; https://t.co/EKZSNd2M5o https://t.co/x5CTCfv65R,evelynbenavide9,Evelyn,Mon Dec 24 21:18:53 +0000 2012,"[{'url': 'https://t.co/EKZSNd2M5o', 'expanded_url': 'https://bit.ly/3btgNrm', 'display_url': 'bit.ly/3btgNrm', 'indices': [93, 116]}]",0,27
